id,neighbourhood_group,room_type,price,minimum_nights,reviews_per_month,calculated_host_listings_count,availability_365
19118963,20,2,125,,,,
19119686,30,1,60,,,,
19120316,10,1,42,,,,
19120410,20,2,130,,,,
19120657,10,2,66,,,,
19121086,10,1,109,,,,
19121957,10,1,90,,,,
19121995,10,1,89,,,,
19122217,10,2,600,,,,
19122371,20,2,250,,,,
19122452,20,2,278,,,,
19122483,20,2,800,,,,
19122672,40,1,70,,,,
19122738,20,2,275,,,,
19123146,20,2,195,,,,
19123481,10,1,50,,,,
19123591,10,1,45,,,,
19126369,10,1,62,,,,
19132312,20,2,150,,,,
19133220,20,2,98,,,,
19134112,20,2,236,,,,
19134150,10,2,250,,,,
19134330,20,2,200,,,,
19134814,10,2,195,,,,
19134850,40,2,90,,,,
19135548,10,1,128,,,,
19135811,10,1,44,,,,
19136267,20,1,75,,,,
19136705,20,1,100,,,,
19136921,20,2,90,,,,
19138138,20,1,60,,,,
19138212,20,2,250,,,,
19138221,20,2,349,,,,
19139234,20,2,101,,,,
19139564,10,1,120,,,,
19140331,40,2,86,,,,
19141112,40,3,30,,,,
19141351,40,1,40,,,,
19141391,20,2,106,,,,
19141428,40,1,40,,,,
19141662,40,3,30,,,,
19141812,10,1,52,,,,
19141833,10,2,147,,,,
19142223,20,1,200,,,,
19142325,20,3,70,,,,
19143826,10,1,37,,,,
19153081,20,2,249,,,,
19153259,10,1,70,,,,
19153982,20,2,225,,,,
19154108,20,2,135,,,,
19154266,10,2,150,,,,
19154276,20,1,108,,,,
19154733,10,2,225,,,,
19155616,40,1,59,,,,
19155632,10,2,115,,,,
19156426,10,1,35,,,,
19157123,20,2,1000,,,,
19157481,40,3,55,,,,
19158672,20,2,280,,,,
19160371,10,2,100,,,,
19160504,10,2,55,,,,
19160912,20,1,70,,,,
19161316,10,2,219,,,,
19161510,10,1,45,,,,
19161785,20,1,40,,,,
19161964,20,1,60,,,,
19162127,10,2,150,,,,
19162180,10,2,150,,,,
19162211,10,3,50,,,,
19162441,10,2,200,,,,
19162648,10,1,119,,,,
19162994,20,2,280,,,,
19163061,20,1,160,,,,
19163361,20,1,60,,,,
19163623,20,2,125,,,,
19163801,20,1,37,,,,
19163888,20,2,98,,,,
19164049,20,1,128,,,,
19164752,20,2,100,,,,
19167933,40,2,120,,,,
19170051,20,2,90,,,,
19170980,10,2,147,,,,
19171294,40,1,60,,,,
19171670,20,1,115,,,,
19172071,20,2,110,,,,
19172876,20,1,155,,,,
19173391,20,2,275,,,,
19174466,20,1,150,,,,
19174546,40,2,159,,,,
19174707,10,1,200,,,,
19175288,20,1,135,,,,
19175513,10,1,89,,,,
19175650,40,1,80,,,,
19175819,10,1,60,,,,
19176053,10,1,45,,,,
19176070,10,1,60,,,,
19176163,20,2,99,,,,
19176222,20,1,120,,,,
19176390,20,2,219,,,,
19176790,20,1,65,,,,
19177019,10,2,215,,,,
19177262,20,2,90,,,,
19177573,10,1,51,,,,
19179372,10,2,170,,,,
19179558,20,1,90,,,,
19179608,10,1,50,,,,
19179615,10,1,79,,,,
19179863,10,1,39,,,,
19179961,10,1,65,,,,
19180465,10,1,80,,,,
19180787,10,1,120,,,,
19180868,20,1,52,,,,
19181398,30,1,70,,,,
19181504,20,2,120,,,,
19181881,20,2,315,,,,
19182026,10,2,125,,,,
19182044,20,2,399,,,,
19183619,10,3,72,,,,
19188025,40,2,239,,,,
19188166,40,2,200,,,,
19189347,20,2,110,,,,
19190179,10,1,80,,,,
19190579,20,2,118,,,,
19190801,10,1,37,,,,
19191340,10,1,77,,,,
19192149,20,1,100,,,,
19193139,20,2,95,,,,
19193664,10,2,180,,,,
19193758,40,1,55,,,,
19194997,20,1,76,,,,
19195173,10,1,60,,,,
19195474,10,2,240,,,,
19195537,20,2,287,,,,
19196146,20,1,100,,,,
19196911,40,3,27,,,,
19197129,40,3,26,,,,
19197277,20,2,290,,,,
19197632,40,1,85,,,,
19197983,40,1,69,,,,
19199353,20,2,196,,,,
19200160,10,2,154,,,,
19200270,10,2,113,,,,
19203963,20,2,250,,,,
19204555,40,1,45,,,,
19206035,20,1,70,,,,
19206550,40,1,70,,,,
19207312,10,1,100,,,,
19209436,20,2,102,,,,
19209474,10,2,350,,,,
19209477,40,1,70,,,,
19209710,10,2,136,,,,
19209764,20,1,100,,,,
19209888,10,1,80,,,,
19211023,20,1,115,,,,
19212024,10,2,160,,,,
19212268,10,2,130,,,,
19212370,20,2,148,,,,
19212378,10,1,110,,,,
19212489,10,1,87,,,,
19212985,20,2,72,,,,
19218475,20,1,90,,,,
19219624,20,1,120,,,,
19219988,10,2,450,,,,
19220496,10,2,84,,,,
19221008,20,1,75,,,,
19221072,20,1,110,,,,
19221595,10,2,148,,,,
19222455,20,2,225,,,,
19222766,20,2,122,,,,
19224202,20,2,190,,,,
19224930,20,2,120,,,,
19225682,10,2,200,,,,
19225880,40,2,80,,,,
19226317,10,2,149,,,,
19226897,20,1,60,,,,
19226980,10,2,650,,,,
19227077,20,2,175,,,,
19227138,10,1,55,,,,
19227222,20,1,77,,,,
19227365,10,1,55,,,,
19227424,10,1,50,,,,
19227532,20,2,350,,,,
19227538,20,1,50,,,,
19227560,40,1,100,,,,
19227562,20,2,319,,,,
19228313,20,1,46,,,,
19228956,20,2,120,,,,
19236099,10,2,150,,,,
19236409,20,2,250,,,,
19236716,50,1,200,,,,
19237286,20,2,400,,,,
19239064,10,1,125,,,,
19239282,10,2,125,,,,
19239928,20,2,180,,,,
19240100,10,2,90,,,,
19240332,20,2,200,,,,
19241136,40,2,100,,,,
19241855,10,1,70,,,,
19242128,40,2,100,,,,
19242821,40,2,199,,,,
19243465,20,1,120,,,,
19244237,10,1,60,,,,
19244550,10,2,199,,,,
19244710,10,2,130,,,,
19245830,10,1,60,,,,
19245930,40,1,69,,,,
19246021,20,1,30,,,,
19246114,10,2,350,,,,
19246490,10,1,125,,,,
19246634,10,2,93,,,,
19246662,20,2,150,,,,
19246709,10,1,60,,,,
19247214,20,1,180,,,,
19247235,40,1,116,,,,
19247305,10,2,225,,,,
19248044,20,2,183,,,,
19248045,40,1,40,,,,
19248688,10,2,124,,,,
19249099,20,2,140,,,,
19249136,20,2,84,,,,
19249193,10,2,149,,,,
19250619,40,2,130,,,,
19250742,20,2,125,,,,
19251255,10,2,63,,,,
19260473,10,2,85,,,,
19261252,10,2,425,,,,
19261697,10,1,50,,,,
19261720,40,2,1500,,,,
19263405,20,2,215,,,,
19264368,30,1,60,,,,
19265766,10,2,200,,,,
19265792,10,2,125,,,,
19265835,20,2,135,,,,
19266676,20,2,250,,,,
19267834,10,3,32,,,,
19268922,40,1,85,,,,
19269531,20,2,195,,,,
19269676,20,2,352,,,,
19270160,20,2,225,,,,
19271040,10,2,60,,,,
19271084,10,1,35,,,,
19272653,20,1,87,,,,
19272890,20,2,230,,,,
19273138,10,1,60,,,,
19273509,40,2,90,,,,
19274199,40,2,274,,,,
19274206,20,1,69,,,,
19274249,10,1,65,,,,
19274358,20,2,278,,,,
19274584,10,1,60,,,,
19275018,20,1,79,,,,
19278895,10,1,100,,,,
19279519,20,2,500,,,,
19280513,10,1,100,,,,
19280591,20,2,210,,,,
19281846,20,2,180,,,,
19282178,40,2,165,,,,
19282527,10,2,225,,,,
19282891,40,2,150,,,,
19283246,10,2,90,,,,
19284144,10,2,77,,,,
19284253,20,2,145,,,,
19287758,20,1,60,,,,
19288937,20,2,250,,,,
19289198,20,1,90,,,,
19290380,20,2,220,,,,
19290840,10,1,46,,,,
19291110,10,1,55,,,,
19294702,10,2,250,,,,
19294842,10,1,55,,,,
19295472,20,2,225,,,,
19295652,20,2,120,,,,
19295911,10,2,89,,,,
19295941,30,1,40,,,,
19296358,20,1,69,,,,
19296503,20,3,55,,,,
19296720,20,2,152,,,,
19297780,20,2,57,,,,
19297819,40,2,57,,,,
19298754,10,3,37,,,,
19298911,10,3,37,,,,
19302761,10,1,42,,,,
19304453,20,2,100,,,,
19305374,10,2,226,,,,
19306176,20,1,60,,,,
19306475,10,2,300,,,,
19306614,10,1,85,,,,
19307798,20,3,165,,,,
19307997,20,2,390,,,,
19308199,10,1,80,,,,
19308387,10,2,150,,,,
19308804,10,2,225,,,,
19309279,20,1,69,,,,
19309355,20,1,61,,,,
19310278,10,2,100,,,,
19310554,10,2,399,,,,
19311031,10,2,90,,,,
19311153,10,1,40,,,,
19311346,10,1,60,,,,
19312014,20,2,165,,,,
19312705,10,2,212,,,,
19313064,20,2,200,,,,
19313134,20,2,180,,,,
19313483,20,1,115,,,,
19314011,20,2,185,,,,
19314050,10,2,130,,,,
19314589,20,2,165,,,,
19314671,10,2,160,,,,
19314909,10,2,185,,,,
19315138,20,2,170,,,,
19315218,10,1,50,,,,
19315254,10,2,250,,,,
19315654,20,2,150,,,,
19316517,20,2,90,,,,
19317002,20,2,70,,,,
19317196,20,2,210,,,,
19317831,20,1,113,,,,
19317834,10,2,97,,,,
19319184,20,1,85,,,,
19322515,10,2,550,,,,
19322801,10,1,85,,,,
19323563,20,2,260,,,,
19325562,20,1,100,,,,
19326306,30,1,37,,,,
19326520,10,1,85,,,,
19326745,40,2,85,,,,
19327636,20,2,100,,,,
19327822,10,1,65,,,,
19328148,10,1,90,,,,
19328935,40,2,115,,,,
19329404,10,2,160,,,,
19329734,20,2,325,,,,
19329911,10,1,65,,,,
19330704,20,1,80,,,,
19330742,10,1,80,,,,
19330743,10,2,90,,,,
19331686,10,2,150,,,,
19332077,10,1,125,,,,
19332658,10,1,65,,,,
19333921,20,2,150,,,,
19334916,20,1,200,,,,
19339594,10,1,80,,,,
19341760,10,2,125,,,,
19342192,10,2,139,,,,
19342315,20,1,43,,,,
19342731,10,1,45,,,,
19343700,20,2,198,,,,
19343737,10,1,40,,,,
19344708,20,1,50,,,,
19344750,10,1,60,,,,
19345240,20,1,75,,,,
19345676,10,1,35,,,,
19345943,10,2,162,,,,
19346150,20,1,50,,,,
19346710,20,1,49,,,,
19346860,10,1,75,,,,
19347079,40,2,50,,,,
19348139,10,1,130,,,,
19348168,10,1,75,,,,
19348588,20,1,60,,,,
19348689,20,2,125,,,,
19349497,20,2,80,,,,
19351427,40,2,120,,,,
19354239,10,2,150,,,,
19355497,10,1,37,,,,
19356281,10,2,250,,,,
19356518,10,2,130,,,,
19357186,20,1,69,,,,
19359218,20,1,75,,,,
19359301,10,1,100,,,,
19359445,30,2,120,,,,
19360560,40,1,40,,,,
19360685,20,2,300,,,,
19361884,40,1,70,,,,
19361969,10,2,300,,,,
19362079,10,2,160,,,,
19362485,40,1,60,,,,
19362649,40,1,70,,,,
19363356,20,1,55,,,,
19363396,20,1,94,,,,
19363671,10,2,105,,,,
19363728,20,1,50,,,,
19363931,10,2,87,,,,
19363944,20,2,299,,,,
19364229,20,1,100,,,,
19364266,40,1,44,,,,
19364351,20,1,52,,,,
19364590,40,1,80,,,,
19365218,10,1,55,,,,
19367928,10,2,81,,,,
19368455,20,2,185,,,,
19375739,10,1,60,,,,
19376114,10,1,37,,,,
19376182,10,1,70,,,,
19376753,10,1,69,,,,
19376872,20,2,191,,,,
19378517,20,1,80,,,,
19380186,20,2,250,,,,
19380620,20,1,70,,,,
19381437,20,1,45,,,,
19382104,10,1,33,,,,
19382201,20,2,200,,,,
19382819,20,2,135,,,,
19383510,10,1,49,,,,
19383561,20,2,190,,,,
19384034,40,2,80,,,,
19384126,10,1,225,,,,
19385072,10,1,120,,,,
19385683,20,1,130,,,,
19385783,40,1,75,,,,
19385872,10,2,157,,,,
19385941,40,1,120,,,,
19386162,20,1,72,,,,
19386444,10,2,150,,,,
19386545,10,1,110,,,,
19386564,40,2,70,,,,
19387402,20,2,179,,,,
19387438,40,1,45,,,,
19387536,10,2,95,,,,
19387555,20,1,120,,,,
19387694,10,2,450,,,,
19387782,20,2,140,,,,
19388198,20,1,89,,,,
19388293,40,2,88,,,,
19388464,10,1,55,,,,
19389677,20,1,50,,,,
19389911,20,1,95,,,,
19390119,10,2,124,,,,
19390314,20,2,180,,,,
19401219,10,2,165,,,,
19403353,10,2,102,,,,
19403704,20,1,100,,,,
19404654,20,1,88,,,,
19404818,20,2,200,,,,
19405371,20,2,127,,,,
19407214,10,2,133,,,,
19407360,10,1,49,,,,
19407599,20,1,35,,,,
19407781,10,1,69,,,,
19407992,10,2,250,,,,
19408027,10,1,35,,,,
19408620,20,2,375,,,,
19408844,20,2,135,,,,
19408914,20,2,175,,,,
19409299,20,2,175,,,,
19409421,10,1,60,,,,
19409691,20,2,125,,,,
19409883,20,1,140,,,,
19410180,10,1,80,,,,
19410331,10,2,160,,,,
19412140,10,1,70,,,,
19412207,20,2,145,,,,
19413230,20,2,225,,,,
19413670,10,1,68,,,,
19413675,10,1,90,,,,
19413691,20,2,102,,,,
19414154,10,3,60,,,,
19414281,20,2,400,,,,
19414323,40,1,49,,,,
19414732,10,1,70,,,,
19414813,20,2,150,,,,
19415114,20,2,119,,,,
19415314,20,3,10,,,,
19415887,10,2,375,,,,
19415979,20,2,175,,,,
19416433,20,2,132,,,,
19416458,20,2,200,,,,
19424191,20,2,150,,,,
19424753,10,1,45,,,,
19425570,40,2,150,,,,
19427899,10,1,55,,,,
19428065,10,1,60,,,,
19428575,20,2,250,,,,
19429043,10,1,36,,,,
19429202,40,1,59,,,,
19429274,10,1,39,,,,
19430063,20,2,130,,,,
19430074,20,2,99,,,,
19430239,30,1,50,,,,
19430305,10,2,155,,,,
19431326,40,1,166,,,,
19431893,40,1,40,,,,
19433400,40,1,135,,,,
19433585,10,1,40,,,,
19433834,10,2,140,,,,
19436446,20,2,120,,,,
19436634,10,3,37,,,,
19438593,10,1,50,,,,
19438695,20,1,103,,,,
19438978,20,1,125,,,,
19439068,40,2,120,,,,
19439624,10,1,65,,,,
19439682,40,2,79,,,,
19439790,20,2,189,,,,
19439956,40,2,250,,,,
19440004,20,1,100,,,,
19440924,20,2,105,,,,
19441240,20,1,36,,,,
19446302,10,1,45,,,,
19448302,10,1,70,,,,
19448363,20,1,99,,,,
19449463,10,2,95,,,,
19450121,20,1,48,,,,
19450906,10,2,126,,,,
19451978,20,1,135,,,,
19452119,20,1,100,,,,
19452755,10,2,126,,,,
19454344,20,2,150,,,,
19455149,20,1,49,,,,
19455284,10,2,88,,,,
19455395,10,2,139,,,,
19455656,20,1,65,,,,
19455757,10,1,40,,,,
19456350,20,2,250,,,,
19456810,40,1,93,,,,
19457062,10,2,125,,,,
19458290,40,2,85,,,,
19458462,10,2,210,,,,
19459082,20,1,60,,,,
19459142,20,1,100,,,,
19459965,40,2,278,,,,
19460197,40,1,75,,,,
19460218,30,2,85,,,,
19460590,40,1,99,,,,
19466060,10,1,35,,,,
19466277,10,1,60,,,,
19466900,10,2,225,,,,
19468444,10,2,112,,,,
19470210,20,2,250,,,,
19470886,10,2,60,,,,
19471352,10,1,62,,,,
19471948,40,1,99,,,,
19472085,20,2,250,,,,
19472799,10,2,150,,,,
19472906,10,2,180,,,,
19472944,20,2,265,,,,
19473132,20,2,173,,,,
19474100,40,1,60,,,,
19474652,20,1,85,,,,
19475005,20,2,150,,,,
19475058,20,2,250,,,,
19475130,20,1,28,,,,
19475198,40,1,60,,,,
19476630,10,1,25,,,,
19476873,10,2,256,,,,
19477677,20,1,70,,,,
19478537,10,2,70,,,,
19482416,10,2,105,,,,
19485371,20,1,65,,,,
19485634,10,1,40,,,,
19486860,40,2,85,,,,
19487781,20,1,72,,,,
19488137,20,3,40,,,,
19488192,10,1,80,,,,
19489138,20,2,230,,,,
19489293,20,2,119,,,,
19490059,10,2,389,,,,
19490255,20,2,180,,,,
19490499,10,1,40,,,,
19495120,20,2,300,,,,
19495570,20,1,135,,,,
19495598,20,2,139,,,,
19499668,20,3,50,,,,
19501242,20,1,54,,,,
19501640,20,1,38,,,,
19502013,20,1,99,,,,
19502079,20,1,99,,,,
19503971,20,1,82,,,,
19504042,40,2,65,,,,
19504570,10,1,65,,,,
19504985,20,2,225,,,,
19505573,10,1,75,,,,
19505620,10,2,120,,,,
19505956,20,1,165,,,,
19506194,20,1,149,,,,
19506829,10,1,52,,,,
19507013,40,2,248,,,,
19508209,10,1,44,,,,
19509586,10,2,150,,,,
19517513,10,1,89,,,,
19518453,20,2,350,,,,
19520573,40,1,900,,,,
19520991,20,2,275,,,,
19521346,10,2,200,,,,
19521605,10,2,115,,,,
19523180,10,1,100,,,,
19523894,50,2,91,,,,
19524083,20,2,200,,,,
19525377,10,1,39,,,,
19525455,10,2,275,,,,
19525675,10,1,70,,,,
19526601,10,1,50,,,,
19526750,10,1,79,,,,
19527028,10,1,80,,,,
19527492,30,2,127,,,,
19528326,20,2,110,,,,
19528396,10,2,167,,,,
19529637,20,2,145,,,,
19530067,10,2,174,,,,
19530271,40,2,119,,,,
19530518,30,1,62,,,,
19530652,10,1,65,,,,
19530778,40,1,60,,,,
19531174,10,1,50,,,,
19531390,10,2,139,,,,
19531541,10,2,200,,,,
19531580,20,2,130,,,,
19531601,10,1,43,,,,
19531805,10,2,80,,,,
19531901,20,2,180,,,,
19532027,10,1,54,,,,
19532157,20,1,75,,,,
19532164,20,2,176,,,,
19532225,10,1,49,,,,
19532448,20,2,200,,,,
19532789,10,2,95,,,,
19532805,20,1,80,,,,
19532907,10,1,63,,,,
19533025,10,3,32,,,,
19533701,10,3,32,,,,
19533966,40,2,275,,,,
19538717,10,2,70,,,,
19542512,20,1,70,,,,
19544104,20,2,400,,,,
19544381,20,2,100,,,,
19544404,20,2,125,,,,
19544478,10,1,100,,,,
19544766,20,2,220,,,,
19545851,10,1,36,,,,
19546150,40,1,100,,,,
19546202,20,2,175,,,,
19547068,40,2,93,,,,
19547213,40,1,150,,,,
19547384,10,2,85,,,,
19548503,20,2,499,,,,
19548992,20,1,60,,,,
19549547,20,2,175,,,,
19550419,20,1,129,,,,
19550594,10,2,225,,,,
19550838,20,2,68,,,,
19551198,20,2,250,,,,
19553123,40,2,49,,,,
19553193,10,1,77,,,,
19553306,10,2,400,,,,
19554164,20,1,80,,,,
19554491,10,1,340,,,,
19554564,10,2,135,,,,
19554598,20,2,220,,,,
19554980,20,2,2500,,,,
19555750,20,1,60,,,,
19556174,20,1,300,,,,
19558926,40,1,100,,,,
19559780,20,1,50,,,,
19563107,20,2,175,,,,
19563669,20,1,140,,,,
19564437,10,1,90,,,,
19566229,40,1,54,,,,
19566557,10,2,91,,,,
19567154,10,1,99,,,,
19567443,10,2,200,,,,
19567629,20,1,70,,,,
19568889,20,1,77,,,,
19569016,20,2,100,,,,
19569054,10,1,67,,,,
19569411,10,1,70,,,,
19569481,10,2,250,,,,
19571034,20,2,175,,,,
19571350,20,1,106,,,,
19571955,10,1,49,,,,
19572489,10,2,200,,,,
19572516,10,2,100,,,,
19573709,20,2,150,,,,
19573919,20,2,140,,,,
19574919,10,2,125,,,,
19574956,10,1,45,,,,
19575376,10,1,58,,,,
19577620,20,1,94,,,,
19579695,40,1,75,,,,
19582132,10,2,95,,,,
19582754,20,1,79,,,,
19583464,20,2,145,,,,
19583985,10,1,50,,,,
19585955,40,1,40,,,,
19586399,10,3,34,,,,
19586663,10,1,45,,,,
19587940,10,1,32,,,,
19588190,20,2,190,,,,
19588669,40,2,138,,,,
19588726,30,1,75,,,,
19589726,40,1,110,,,,
19590061,10,2,264,,,,
19590073,20,1,120,,,,
19590209,40,2,298,,,,
19591107,40,2,150,,,,
19591602,40,2,398,,,,
19591709,40,2,155,,,,
19592057,20,1,157,,,,
19592223,20,2,120,,,,
19593009,30,1,29,,,,
19593631,20,2,160,,,,
19596021,40,2,150,,,,
19602390,10,2,100,,,,
19602515,20,2,150,,,,
19602663,20,1,160,,,,
19602883,10,1,45,,,,
19602922,10,1,85,,,,
19603055,20,1,85,,,,
19603348,10,2,100,,,,
19603487,20,1,45,,,,
19603624,20,2,250,,,,
19603759,20,1,165,,,,
19604123,10,1,64,,,,
19604361,40,1,60,,,,
19605856,20,1,101,,,,
19606247,20,1,50,,,,
19606485,10,1,55,,,,
19606813,10,1,100,,,,
19608042,10,2,200,,,,
19608383,10,1,53,,,,
19609107,10,1,44,,,,
19609161,20,1,90,,,,
19609919,20,1,105,,,,
19610687,10,2,215,,,,
19611015,10,2,150,,,,
19617695,20,2,150,,,,
19618443,40,2,99,,,,
19618958,20,2,325,,,,
19619159,20,2,155,,,,
19619177,10,2,100,,,,
19619393,10,2,115,,,,
19620202,10,3,59,,,,
19621012,10,2,275,,,,
19621042,10,2,110,,,,
19621610,40,2,150,,,,
19621939,20,1,75,,,,
19622470,20,1,100,,,,
19622700,20,1,175,,,,
19622976,10,1,90,,,,
19623349,10,2,250,,,,
19623614,40,2,150,,,,
19625050,20,2,148,,,,
19625202,10,2,100,,,,
19625234,40,2,188,,,,
19625292,10,1,43,,,,
19626464,20,1,110,,,,
19626535,20,2,200,,,,
19630271,20,2,200,,,,
19633139,20,1,120,,,,
19633511,10,1,51,,,,
19634067,10,1,42,,,,
19634230,10,1,60,,,,
19635738,20,3,250,,,,
19636727,50,1,40,,,,
19637270,40,2,140,,,,
19637278,20,2,116,,,,
19638414,20,2,215,,,,
19639687,10,2,181,,,,
19640913,20,1,70,,,,
19641775,10,2,169,,,,
19642050,40,2,105,,,,
19642392,20,1,55,,,,
19643201,20,2,163,,,,
19643642,40,1,75,,,,
19644363,10,2,225,,,,
19645931,20,1,110,,,,
19650084,10,1,29,,,,
19650166,10,1,55,,,,
19651861,20,2,102,,,,
19652739,20,2,130,,,,
19653554,10,2,350,,,,
19653866,10,1,53,,,,
19654252,20,1,69,,,,
19654970,20,2,130,,,,
19655186,30,2,140,,,,
19655651,10,2,84,,,,
19659617,10,2,145,,,,
19659874,30,2,100,,,,
19660325,40,1,125,,,,
19660327,20,1,125,,,,
19660760,40,2,60,,,,
19661183,10,1,88,,,,
19661733,30,1,39,,,,
19662367,10,2,48,,,,
19662812,40,1,60,,,,
19663834,20,2,75,,,,
19670093,10,1,55,,,,
19670458,10,1,51,,,,
19670481,10,1,54,,,,
19670499,10,1,52,,,,
19670506,20,2,117,,,,
19670522,10,1,62,,,,
19670534,10,1,63,,,,
19671061,10,1,120,,,,
19671104,40,1,45,,,,
19672894,10,1,52,,,,
19672975,20,1,42,,,,
19673076,10,2,175,,,,
19673318,40,2,142,,,,
19673610,20,1,80,,,,
19673728,10,1,42,,,,
19674485,10,1,90,,,,
19674542,10,1,50,,,,
19675121,10,1,52,,,,
19675166,20,2,350,,,,
19675738,40,2,125,,,,
19675743,20,1,105,,,,
19676100,10,2,100,,,,
19676301,10,1,31,,,,
19677221,10,1,45,,,,
19677284,10,1,50,,,,
19677579,10,1,60,,,,
19677749,20,1,80,,,,
19678436,20,2,180,,,,
19680275,10,1,40,,,,
19681256,20,2,550,,,,
19682018,30,3,70,,,,
19686426,10,1,60,,,,
19689686,10,1,55,,,,
19690331,10,1,40,,,,
19691108,10,2,99,,,,
19691179,20,1,125,,,,
19691525,50,1,34,,,,
19691853,20,2,100,,,,
19691986,20,1,115,,,,
19692421,20,2,170,,,,
19692746,20,2,200,,,,
19693245,20,2,175,,,,
19693849,10,2,100,,,,
19694308,10,1,50,,,,
19694938,20,2,220,,,,
19694951,10,1,50,,,,
19695276,10,2,275,,,,
19695709,10,2,200,,,,
19696119,10,1,115,,,,
19696674,10,1,60,,,,
19696746,10,1,54,,,,
19696952,10,1,55,,,,
19696972,10,1,44,,,,
19697371,10,2,70,,,,
19698169,30,1,2500,,,,
19698772,10,2,135,,,,
19699039,20,2,138,,,,
19699218,20,1,115,,,,
19699241,40,1,70,,,,
19699596,20,2,150,,,,
19700585,40,2,150,,,,
19700871,10,2,170,,,,
19701037,20,2,140,,,,
19701427,20,2,400,,,,
19701453,40,2,95,,,,
19701644,10,1,50,,,,
19701809,10,1,65,,,,
19701913,20,2,102,,,,
19702498,10,2,175,,,,
19702506,20,2,275,,,,
19703922,20,2,145,,,,
19708955,20,2,700,,,,
19709550,20,2,239,,,,
19709666,20,2,65,,,,
19710391,10,2,250,,,,
19710742,10,1,90,,,,
19710855,10,2,85,,,,
19711512,10,2,170,,,,
19712270,20,1,60,,,,
19712405,10,1,50,,,,
19712687,10,1,60,,,,
19713074,10,2,152,,,,
19713885,40,1,62,,,,
19714056,10,1,70,,,,
19714504,10,2,99,,,,
19714903,20,2,150,,,,
19715121,10,2,100,,,,
19716375,40,1,110,,,,
19716501,10,1,60,,,,
19717109,20,2,700,,,,
19717572,20,1,100,,,,
19717632,20,1,73,,,,
19717723,20,2,100,,,,
19718634,30,2,58,,,,
19718993,10,2,200,,,,
19719080,10,1,70,,,,
19719874,20,2,140,,,,
19720055,40,1,45,,,,
19720126,20,2,98,,,,
19720270,20,2,150,,,,
19720565,20,2,80,,,,
19720877,10,2,299,,,,
19720907,20,1,60,,,,
19721338,20,1,51,,,,
19721535,40,2,140,,,,
19721906,20,2,150,,,,
19728214,40,1,150,,,,
19729892,10,1,70,,,,
19730080,10,1,40,,,,
19730428,10,1,45,,,,
19730968,20,1,67,,,,
19731225,10,2,290,,,,
19731249,10,2,150,,,,
19731551,20,2,159,,,,
19732045,10,2,77,,,,
19734117,20,2,175,,,,
19734492,10,2,85,,,,
19735722,20,2,1000,,,,
19736798,20,1,60,,,,
19737173,20,1,45,,,,
19737908,10,1,55,,,,
19737981,40,1,48,,,,
19738203,10,1,100,,,,
19738695,20,2,200,,,,
19743260,20,1,56,,,,
19743272,30,1,50,,,,
19743334,10,1,114,,,,
19743941,10,2,200,,,,
19744093,10,2,125,,,,
19744503,40,1,60,,,,
19744691,10,1,40,,,,
19745541,10,2,105,,,,
19745952,20,1,70,,,,
19747278,40,2,108,,,,
19747940,10,1,60,,,,
19748676,10,2,130,,,,
19749132,40,1,30,,,,
19749379,40,2,135,,,,
19749398,20,1,300,,,,
19750905,20,2,79,,,,
19751205,10,2,146,,,,
19751573,10,1,57,,,,
19757502,20,2,250,,,,
19757672,20,2,150,,,,
19758402,30,2,85,,,,
19759718,20,1,70,,,,
19760008,20,1,67,,,,
19760163,30,1,35,,,,
19760412,10,2,160,,,,
19762625,20,1,100,,,,
19763012,10,1,47,,,,
19763298,20,1,46,,,,
19763459,10,1,50,,,,
19763657,10,1,65,,,,
19764243,20,2,115,,,,
19764868,20,2,135,,,,
19765340,10,1,110,,,,
19766312,40,1,48,,,,
19766387,10,1,45,,,,
19766555,10,2,140,,,,
19766791,20,1,45,,,,
19767346,20,1,72,,,,
19767372,40,2,137,,,,
19767452,10,2,170,,,,
19767688,10,1,100,,,,
19767924,20,2,198,,,,
19768107,20,1,100,,,,
19768219,40,3,33,,,,
19768417,20,1,70,,,,
19768754,10,1,42,,,,
19768762,40,2,139,,,,
19768829,20,2,150,,,,
19769057,10,2,180,,,,
19769328,40,1,60,,,,
19769403,20,2,275,,,,
19769680,20,1,59,,,,
19769912,10,2,167,,,,
19779217,20,1,95,,,,
19779749,20,1,50,,,,
19780093,20,2,200,,,,
19780958,10,2,125,,,,
19784119,20,2,100,,,,
19785259,20,2,94,,,,
19785676,10,1,70,,,,
19785737,40,1,135,,,,
19786240,10,2,550,,,,
19786465,30,1,80,,,,
19786549,10,2,68,,,,
19786572,40,1,63,,,,
19786757,50,1,83,,,,
19786915,40,2,60,,,,
19787245,20,2,155,,,,
19787716,10,2,108,,,,
19787770,10,1,75,,,,
19788051,10,2,250,,,,
19788577,10,1,35,,,,
19788957,10,1,70,,,,
19789302,10,2,195,,,,
19789620,30,1,75,,,,
19789878,10,2,98,,,,
19790011,20,2,100,,,,
19790151,10,1,57,,,,
19790344,20,2,200,,,,
19791460,20,3,350,,,,
19791924,20,2,145,,,,
19798405,40,2,170,,,,
19799021,40,2,180,,,,
19799489,10,2,200,,,,
19800250,10,2,400,,,,
19801076,10,2,789,,,,
19801154,10,1,60,,,,
